landing,roiID,basin,ISO3,continent,initialDamage,subsequentDamage,initialResistance,reactRate,recoverRate,fullRecovery,lon,lat,preEVI,patchSize,coastDistM,speed,trackDist,localWind,bathymetry_mean,alphaDiversity_mean,canopyHeight_mean,stormFreq_mean,totalPrec_value,diversity
Molave2020_2020296N09137_2020102506,90,WP,PHL,Asia,0.274914122,0,0.725085878,NA,0.105437478,Y,123.4278726,13.90338549,0.468172466,968533.2942,2484.310674,26.854,66352.28333,89.21661352,-0.001935943,4,19.40944882,0.224999994,331.3675862,4
Molave2020_2020296N09137_2020102506,92,WP,PHL,Asia,0.196829411,-0.005701659,0.803170589,-0.001900553,0.277216768,Y,123.4638052,13.93033495,0.569485656,968420.4198,124.9599292,26.854,70625.25664,86.62355295,-0.001550193,4,4.145669291,0.224999994,300.6911308,4
Molave2020_2020296N09137_2020102506,93,WP,PHL,Asia,0.217038176,-0.06361118,0.782961824,-0.06361118,0.094508904,Y,123.4638052,13.91236864,0.559870354,968495.6932,793.2779762,26.854,68801.00993,87.70401347,-0.002008783,4,1.62992126,0.224999994,300.6911308,4
Molave2020_2020296N09137_2020102506,96,WP,PHL,Asia,0.109636202,-0.235003913,0.890363798,-0.235003913,0.073355768,Y,123.564866,13.89440229,0.445067211,3874301.166,2268.985293,26.854,72324.73749,85.65060297,-0.003597841,4,13.91453831,0.224999994,1338.608522,4
Molave2020_2020296N09137_2020102506,100,WP,PHL,Asia,0.130919307,-0.306805874,0.869080693,-0.306805874,0.257618453,Y,123.6344851,13.87643603,0.512356974,968645.9544,279.9133627,26.854,75126.46667,84.11323266,-0.003456125,4,21.00787402,0.224999994,315.2798679,4
Molave2020_2020296N09137_2020102506,102,WP,PHL,Asia,0.236181606,0,0.763818394,NA,0.095634261,Y,123.7153335,13.86745288,0.537066858,968683.4602,1598.989532,26.854,80167.17243,81.53827595,-0.000575945,4,1.614173228,0.224999994,286.027281,4
Molave2020_2020296N09137_2020102506,111,WP,PHL,Asia,0.396054081,0,0.603945919,NA,0.288413889,Y,123.7961819,13.83152026,0.537522322,968833.2452,1267.768392,26.854,83872.10904,79.78649865,-0.000128022,4,13.4015748,0.224999994,299.9892326,4
Molave2020_2020296N09137_2020102506,112,WP,PHL,Asia,0.30568642,0,0.69431358,NA,0.16416336,Y,123.8231313,13.93033495,0.546299083,968420.4198,286.5746985,26.854,93368.01848,75.76125965,-8.04E-05,4,0.275590551,0.224999994,286.7170203,4
Molave2020_2020296N09137_2020102506,114,WP,PHL,Asia,0.376434787,-0.019825226,0.623565213,-0.019825226,0.113656785,Y,123.8590639,13.80457081,0.62120834,968945.3338,1264.43155,26.854,87444.90925,78.1984238,-0.000102179,4,14.48818898,0.224999994,288.996168,4
Molave2020_2020296N09137_2020102506,115,WP,PHL,Asia,0.137682459,-0.084387808,0.862317541,-0.028129269,0.407983736,Y,123.8680471,13.11286804,0.448068736,971748.847,392.9040379,26.854,77055.06769,56.24630822,0.005744085,4,1.003937008,0.224999994,185.7837422,4
Molave2020_2020296N09137_2020102506,116,WP,PHL,Asia,0.345209972,0,0.654790028,NA,0.069810713,Y,123.8770302,13.80457081,0.53753332,968945.3338,514.5864929,26.854,89037.53767,77.52016382,-0.000687483,4,15.79133858,0.224999994,288.996168,4
Molave2020_2020296N09137_2020102506,122,WP,PHL,Asia,0.217249229,-0.097771313,0.782750771,-0.097771313,0.139948602,Y,123.9818336,12.86433415,0.404217825,2918148.264,1612.852916,26.854,100539.1746,46.24147283,0.00125701,4,11.57068063,0.150000006,887.5180678,4
Molave2020_2020296N09137_2020102506,123,WP,PHL,Asia,0.308902002,-0.07190543,0.691097998,-0.035952715,0.264277312,Y,124.0432186,12.96015455,0.36088797,1944697.476,169.7898612,26.854,92442.01529,46.01603632,0.00199782,4,6.137524558,0.275000006,455.8177917,4
Molave2020_2020296N09137_2020102506,124,WP,PHL,Asia,0.292898772,-0.10984262,0.707101228,-0.10984262,0.153417181,Y,124.0477102,12.93769648,0.38256244,1944872.731,142.4427909,26.854,93470.29425,45.48601131,0.00187967,4,0.903732809,0.275000006,447.6407967,4
Molave2020_2020296N09137_2020102506,125,WP,PHL,Asia,0.374046999,0,0.625953001,NA,0.099798881,Y,124.0656765,13.24761533,0.447861877,971213.8031,1393.480981,26.854,76709.27294,48.47752761,0.004668765,4,0,0.300000012,237.2601532,4
Molave2020_2020296N09137_2020102506,126,WP,PHL,Asia,0.137768593,-0.300692568,0.862231407,-0.150346284,0.626522346,Y,124.0746596,13.01405336,0.405892703,972137.7969,909.1994534,26.854,86307.29213,45.76330465,0.001391242,4,7.535433071,0.300000012,214.5425751,4
Molave2020_2020296N09137_2020102506,127,WP,PHL,Asia,0.32024731,-0.060793861,0.67975269,-0.030396931,0.388886325,Y,124.0926259,12.99608705,0.549633988,972208.2044,173.4415828,26.854,85761.93823,44.89737281,-0.000721696,4,13.4015748,0.287500009,221.2687847,4
Molave2020_2020296N09137_2020102506,131,WP,PHL,Asia,0.241448476,-0.015288194,0.758551524,-0.015288194,0.235468007,Y,124.1465248,14.00220017,0.58563075,968118.3738,319.2475103,26.854,91584.9665,65.65280847,-0.000568515,4,12.69291339,0.287500009,244.7758263,4
Molave2020_2020296N09137_2020102506,133,WP,PHL,Asia,0.214840046,0,0.785159954,NA,0.106501605,Y,124.1689827,14.04711606,0.507832777,1935857.653,301.0252134,26.854,93506.51942,64.4521552,-0.001515836,4,0.500982318,0.275000006,483.2109738,4
Molave2020_2020296N09137_2020102506,137,WP,PHL,Asia,0.548827102,0,0.451172898,NA,0.197948523,Y,124.3112159,13.59496391,0.443926771,2909446.816,860.9633727,26.854,51123.58234,85.78651413,-0.002163932,4,12.53534031,0.300000012,1387.088629,4
Molave2020_2020296N09137_2020102506,139,WP,PHL,Asia,-0.055362937,-0.241677136,1.055362937,-0.120838568,0.182225105,Y,124.3261879,12.53794625,0.427373675,973971.2787,1210.079365,26.854,108923.341,33.02708376,-0.000294122,4,13.00393701,0.275000006,251.2592886,4
Molave2020_2020296N09137_2020102506,140,WP,PHL,Asia,-0.025945168,-0.212800181,1.025945168,-0.212800181,0.043938978,Y,124.3441542,12.5334546,0.479814905,1947976.505,114.4414247,26.854,108572.2698,32.6787553,-0.000267173,4,8.491159136,0.275000006,502.5185773,4
Molave2020_2020296N09137_2020102506,142,WP,PHL,Asia,0.486897275,0,0.513102725,NA,0.127843493,Y,124.3800868,13.66084036,0.534365142,969539.5191,740.1301822,26.854,47874.17609,88.43148825,0.002468271,4,3.653543307,0.300000012,426.888081,4
Molave2020_2020296N09137_2020102506,152,WP,PHL,Asia,0.054595684,-0.107483735,0.945404316,-0.035827912,0.090356158,Y,124.9011097,12.54692941,0.457204113,973937.3068,1605.330909,26.854,99111.14931,62.18577524,0.001135426,4,12.57480315,0.275000006,276.5061707,4
Molave2020_2020296N09137_2020102506,154,WP,PHL,Asia,0.163821356,0,0.836178644,NA,0.205713612,Y,125.0403487,12.65921878,0.414646385,1947021.271,1123.266032,26.854,90875.76065,64.90482972,0.002280729,4,7.427165354,0.25,549.8309577,4
Molave2020_2020296N09137_2020102800,2,WP,VNM,Asia,0.059457264,-0.518936915,0.940542736,-0.259468457,0.724080281,Y,109.1805922,14.18186323,0.215641937,967356.5966,796.3042071,23.45866667,75400.91514,95.32895939,0.005156306,6,6.165354331,0.050000001,202.2259292,6
Monica2006_2006106S10153_2006041900,19,SP,AUS,Oceania,0.348414716,0,0.651585284,NA,0.432185148,Y,141.6367234,-14.1060851,0.265835706,967679.0586,3231.861111,12.65533333,45089.81655,82.04397559,1.00183456967377e-05,21,8.956692913,0.150000006,264.0303099,21
Monica2006_2006106S10153_2006041900,31,SP,AUS,Oceania,0.436030871,0,0.563969129,NA,0.457283433,Y,141.6816392,-13.48624755,0.245462132,970253.0828,8412.404485,12.65533333,38981.34606,72.70302222,6.15637088266323e-05,21,3.31496063,0.025,217.4660058,21
Monica2006_2006106S10153_2006041900,35,SP,AUS,Oceania,0.265034956,0,0.734965044,NA,0.351985179,Y,141.704097,-13.39866167,0.23713865,3882447.748,5658.913189,12.65533333,43985.82834,72.80517441,0.00015412,21,0.150294695,0.025,867.4448604,21
Monica2006_2006106S10153_2006041900,57,SP,AUS,Oceania,0.216117969,0,0.783882031,NA,0.125067914,Y,143.3794551,-12.58793226,0.411642746,973781.9408,687.6336597,12.65533333,75592.95101,87.12753785,0.000835729,21,17.02755906,0,408.9126525,21
Monica2006_2006106S10153_2006041900,59,SP,AUS,Oceania,0.348880407,0,0.651119593,NA,0.027024986,Y,143.3929298,-12.87539327,0.268399519,1945357.428,1326.511622,12.65533333,43566.81194,110.8880333,0.001011182,21,0,0,797.9631689,21
Monica2006_2006106S10153_2006041900,60,SP,AUS,Oceania,0.282963995,0,0.717036005,NA,0.237794862,Y,143.4153877,-12.87539316,0.316581599,972678.7091,946.3841251,12.65533333,43592.02397,110.8640482,0.001143297,21,9.708661417,0,347.9709024,21
Monica2006_2006106S10153_2006041900,62,SP,AUS,Oceania,0.17758837,0,0.82241163,NA,0.135232557,Y,143.4827613,-12.87539327,0.328003802,1945357.428,946.4028943,12.65533333,44474.89223,110.0297229,0.000792538,21,11.99017682,0,693.2019443,21
Monica2006_2006106S10153_2006041900,63,SP,AUS,Oceania,0.163010651,0,0.836989349,NA,0.066673912,Y,143.5231855,-12.85742685,0.36756329,972748.3787,948.6331567,12.65533333,47477.99188,107.2742965,0.001205602,21,11.0511811,0,317.7119047,21
Monica2006_2006106S10153_2006041900,64,SP,AUS,Oceania,0.871788589,0,0.128211411,NA,0.949681238,Y,143.5411518,-13.70184322,0.334676823,969370.6341,887.4648994,12.65533333,50792.68749,117.037757,0.001716835,21,0,0.150000006,268.3189737,21
Monica2006_2006106S10153_2006041900,65,SP,AUS,Oceania,0.603131476,0,0.396868524,NA,0.545054828,Y,143.5411518,-13.8006579,0.262616673,968961.5906,1996.153844,12.65533333,61371.63833,108.8077937,0.002012968,21,7.535433071,0.150000006,238.6279253,21
Monica2006_2006106S10153_2006041900,66,SP,AUS,Oceania,0.380154017,0,0.619845983,NA,0.48005489,Y,143.5591181,-13.82760736,0.299084353,968849.5331,1868.697017,12.65533333,64770.93373,106.4578553,0.002062885,21,11.4015748,0.150000006,185.000837,21
Monica2006_2006106S10153_2006041900,67,SP,AUS,Oceania,0.309739282,0,0.690260718,NA,0.210046522,Y,143.5770844,-13.37844972,0.185705347,970689.1562,109.0792683,12.65533333,22863.0132,143.7679272,0.001528628,21,0,0.150000006,270.742842,21
Monica2006_2006106S10153_2006041900,69,SP,AUS,Oceania,0.431827221,0,0.568172779,NA,0.601521723,Y,143.5860676,-13.40539917,0.236055528,970580.4599,654.2783804,12.65533333,25388.79352,141.806365,0.001265707,21,0,0.150000006,321.7927818,21
Monica2006_2006106S10153_2006042312,91,SP,AUS,Oceania,-0.158235726,-0.436629777,1.158235726,-0.218314888,0.059827777,Y,129.796928,-15.23796235,0.156882544,962686.6666,4243.057513,13.89,98027.76728,47.98486243,-0.005034508,21,6.850393701,0,44.37605267,21
Monica2006_2006106S10153_2006042312,95,SP,AUS,Oceania,0.122404939,-0.231406417,0.877595061,-0.046281283,0.220287155,Y,129.8328606,-13.58506223,0.192739436,969850.3317,134.6226333,13.89,32487.9811,61.42647624,0.000630058,21,0.736220472,0,101.7177714,21
Monica2006_2006106S10153_2006042312,118,SP,AUS,Oceania,-0.077263288,-0.321851015,1.077263288,-0.040231377,0.162292665,Y,130.1472709,-11.75699055,0.370844708,1953666.076,5057.790322,13.89,73484.83535,38.0185251,0.002103607,21,13.01768173,0.125,194.1003603,21
Monica2006_2006106S10153_2006042312,133,SP,AUS,Oceania,-0.141441913,-0.312617655,1.141441913,-0.078154414,0.079618499,Y,130.2438396,-11.50546201,0.342610955,3910864.49,3869.827705,13.89,95047.8434,36.05555948,-0.000446237,21,1.367387033,0.125,434.4456612,21
Monica2006_2006106S10153_2006042312,147,SP,AUS,Oceania,-0.02168532,-0.319704405,1.02168532,-0.106568135,0.051108846,Y,130.2999843,-11.65967321,0.347333687,2931530.85,10005.21824,13.89,77301.14724,37.09099095,-0.00038501,21,8.747051114,0.125,344.4328711,21
Monica2006_2006106S10153_2006042312,158,SP,AUS,Oceania,-0.056408683,-0.381359884,1.056408683,-0.076271977,0.124255005,Y,130.3628666,-11.63571806,0.350996341,977261.171,11248.78371,13.89,75983.32072,36.81715505,-0.000571025,21,0.255905512,0.125,107.0414414,21
Monica2006_2006106S10153_2006042312,171,SP,AUS,Oceania,-0.058188925,-0.527957107,1.058188925,-0.131989277,0.137341189,Y,130.4167659,-11.62673481,0.346749524,2931878.107,5998.821262,13.89,74235.49966,36.65525166,-0.000620214,21,14.09162304,0.125,304.3877375,21
Monica2006_2006106S10153_2006042312,178,SP,AUS,Oceania,-0.076969548,-0.286558021,1.076969548,-0.071639505,0.059614785,Y,130.4372986,-11.74094889,0.324011497,6838229.335,7423.666999,13.89,61824.35343,37.43796213,0.003600258,21,13.19843049,0.125,729.3014321,21
Monica2006_2006106S10153_2006042312,188,SP,AUS,Oceania,-0.126704216,-0.437453679,1.126704216,-0.145817893,0.099435956,Y,130.4796476,-11.53690338,0.363596391,977606.7807,874.6447652,13.89,81153.61158,35.9288355,-0.000739568,21,10.59448819,0.125,101.7411916,21
Monica2006_2006106S10153_2006042312,191,SP,AUS,Oceania,-0.043554797,-0.420027926,1.043554797,-0.084005585,0.066702671,Y,130.4931222,-11.64245531,0.309142539,3908934.842,1414.242775,13.89,69524.7227,36.60075962,-0.000760774,21,4.044204322,0.125,469.2983089,21
Monica2006_2006106S10153_2006042312,199,SP,AUS,Oceania,-0.072280685,-0.401734402,1.072280685,-0.044637156,0.549092011,Y,130.5335465,-11.67165067,0.349951079,977134.774,1945.532369,13.89,65097.45783,36.70003633,-0.001164259,21,3.720472441,0.125,111.1022804,21
Monica2006_2006106S10153_2006042312,213,SP,AUS,Oceania,-0.149792963,-0.500841771,1.149792963,-0.100168354,0.214338734,Y,130.5874454,-12.41276071,0.327350834,1948884.404,10.84626719,13.89,23429.41368,56.16505277,0.001542315,21,0.500982318,0,198.9502409,21
Monica2006_2006106S10153_2006042312,225,SP,AUS,Oceania,-0.030664954,-0.198872868,1.030664954,-0.066290956,0.033655909,Y,130.6114004,-12.51007828,0.289678057,2922213.4,1307.984887,13.89,32281.83448,56.63710555,0.000718505,21,0.451570681,0,313.8952964,21
Monica2006_2006106S10153_2006042312,243,SP,AUS,Oceania,-0.166667787,-0.471610927,1.166667787,-0.058951366,0.685602276,Y,130.7311759,-11.77046536,0.341890205,976785.2009,3915.689181,13.89,51634.22433,36.71934354,0.001440665,21,10.80314961,0.125,129.1180051,21
Monica2006_2006106S10153_2006042312,263,SP,AUS,Oceania,-0.063816251,-0.378753613,1.063816251,-0.094688403,0.084748336,Y,130.8479569,-11.58631065,0.351648072,1954868.672,7668.43461,13.89,73803.55182,36.51917782,-0.001356367,21,14.3064833,0.125,208.8030736,21
Monica2006_2006106S10153_2006042312,269,SP,AUS,Oceania,-0.027808783,-0.369401487,1.027808783,-0.092350372,0.090396792,Y,130.8838895,-11.59978545,0.342931902,977387.1836,11376.33202,13.89,73311.62823,36.82722219,-0.001356367,21,4.133858268,0.125,113.4245947,21
Monica2006_2006106S10153_2006042312,276,SP,AUS,Oceania,0.011582014,-0.233985066,0.988417986,-0.058496266,0.053695574,Y,130.9078446,-11.48899324,0.293918259,2933334.869,10557.07332,13.89,85894.09526,36.53520651,-0.001348473,21,10.95287958,0.125,306.0580951,21
Monica2006_2006106S10153_2006042312,480,SP,AUS,Oceania,-0.050518097,-0.176417033,1.050518097,-0.035283407,0.033435099,Y,133.4485795,-11.80190635,0.291184865,1953346.721,720.6928313,13.89,40233.14178,118.1588213,-0.000441648,21,0.118110236,0.100000001,236.7725555,21
Monica2006_2006106S10153_2006042312,489,SP,AUS,Oceania,0.222973935,-0.181891349,0.777026065,-0.009094567,0.127018332,Y,133.7978,-11.8659117,0.265833603,7811573.731,3611.60642,13.89,24759.41483,197.358928,0.00016448,21,3.193817468,0.100000001,888.5990486,21
Monica2006_2006106S10153_2006042312,491,SP,AUS,Oceania,0.23044928,-0.224721031,0.76955072,-0.032103004,0.030429471,Y,133.7914364,-11.91419563,0.26825606,2928814.61,7080.9379,13.89,19681.00641,191.0253806,0.000176751,21,3.733944954,0.100000001,361.2487085,21
Monica2006_2006106S10153_2006042312,492,SP,AUS,Oceania,0.07818989,-0.271281019,0.92181011,-0.038754431,0.092524219,Y,133.8011684,-11.76148208,0.226778361,3907268.377,1285.181377,13.89,28705.85483,191.4324853,0.000130067,21,2.102060844,0.100000001,457.2173153,21
Monica2006_2006106S10153_2006042312,493,SP,AUS,Oceania,0.221898989,-0.086149659,0.778101011,-0.012307094,0.059141251,Y,133.8123973,-11.73453274,0.208537915,976912.6546,323.4305451,13.89,28791.69422,191.0765033,0.000453622,21,0,0.100000001,127.0940245,21
Monica2006_2006106S10153_2006042312,494,SP,AUS,Oceania,0.263802839,-0.241408006,0.736197161,-0.030176001,0.020830172,Y,133.8213804,-11.84233058,0.200263565,976529.1409,1062.301469,13.89,24711.37291,208.8036619,9.32647814910026e-05,21,0,0.100000001,119.2941653,21
Monica2006_2006106S10153_2006042312,496,SP,AUS,Oceania,0.075472587,-0.355894247,0.924527413,-0.177947124,0.045527752,Y,133.8393467,-11.88724634,0.297049323,976368.3233,1387.08085,13.89,23074.31416,216.2174821,0.000176751,21,0.196850394,0.100000001,111.9625458,21
Monica2006_2006106S10153_2006042312,497,SP,AUS,Oceania,0.22298896,-0.290276721,0.77701104,-0.041468103,0.007107638,N,133.8685424,-11.91981041,0.240987632,7810165.524,1866.302239,13.89,20971.71096,225.6253631,0.000131418,21,6.798822375,0.100000001,935.0181705,21
Monica2006_2006106S10153_2006042312,499,SP,AUS,Oceania,0.066955021,-0.407141312,0.933044979,-0.081428262,0.080511583,Y,133.8932457,-11.94563676,0.232694803,1952316.721,3049.425818,13.89,19842.90809,230.4179082,3.81161007667032e-05,21,0.864440079,0.100000001,237.6320392,21
Monica2006_2006106S10153_2006042312,500,SP,AUS,Oceania,0.094805259,-0.39848033,0.905194741,-0.079696066,0.018703552,Y,133.9201952,-11.94563631,0.255777135,9761583.405,2151.035834,13.89,17418.0401,253.0143841,1.67834649161715e-05,21,2.458006279,0.100000001,1342.179574,21
Monica2006_2006106S10153_2006042312,501,SP,AUS,Oceania,-0.037310429,-0.280485529,1.037310429,-0.280485529,0.133915964,Y,133.9201951,-11.77046536,0.214109293,976785.2009,903.5286476,13.89,16598.39842,241.2037446,0.000590025,21,0,0.100000001,133.7176332,21
Monica2006_2006106S10153_2006042312,502,SP,AUS,Oceania,-0.00708694,-0.428629215,1.00708694,-0.214314607,0.048560585,Y,133.9471446,-11.92317895,0.268267878,976239.2372,70.77604334,13.89,13571.73877,254.9089298,-0.000168473,21,7.535433071,0.100000001,131.444345,21
Monica2006_2006106S10153_2006042312,503,SP,AUS,Oceania,0.235355097,-0.294321147,0.764644903,-0.007546696,0.018543818,N,133.9785855,-11.91868734,0.263239193,1952510.782,1065.123032,13.89,10627.7838,229.9901214,-6.19E-05,21,2.173228346,0.100000001,267.2176962,21
Monica2006_2006106S10153_2006042312,511,SP,AUS,Oceania,0.05698098,-0.425290991,0.94301902,-0.212645496,0.054664971,Y,134.1447739,-11.94114526,0.286142602,976174.5501,1081.544041,13.89,14508.12776,256.7450333,5.78716045824627e-05,21,0,0.100000001,152.8632868,21
Monica2006_2006106S10153_2006042312,512,SP,AUS,Oceania,0.363040012,-0.201340375,0.636959988,-0.006711346,0.001725056,N,134.1537571,-11.95911157,0.322331863,976109.7671,1130.347137,13.89,16611.35446,255.0657441,0.00037938,21,2.74015748,0.100000001,149.0251336,21
Monica2006_2006106S10153_2006042312,513,SP,AUS,Oceania,0.081797188,-0.456734883,0.918202812,-0.228367441,0.055647821,Y,134.1447739,-11.97707816,0.289581482,2928134.706,1923.280778,13.89,17499.05727,252.7781766,0.000420937,21,3.188481675,0.100000001,445.6972785,21
Monica2006_2006106S10153_2006042312,516,SP,AUS,Oceania,-0.122810665,-0.453282653,1.122810665,-0.113320663,0.052435307,Y,134.1986729,-12.09385886,0.273263055,975620.8354,1374.935474,13.89,31567.40095,193.9185771,-0.001234226,21,9.25984252,0,248.3004484,21
Monica2006_2006106S10153_2006042312,517,SP,AUS,Oceania,-0.055591978,-0.394688481,1.055591978,-0.09867212,0.034466206,Y,134.207656,-12.07589255,0.303112673,975686.3382,1363.619133,13.89,30425.44002,198.3533509,-0.000993545,21,0,0,245.4316372,21
Monica2006_2006106S10153_2006042312,524,SP,AUS,Oceania,0.010911907,-0.265843059,0.989088093,-0.03797758,0.121586152,Y,134.2705381,-12.04220559,0.295511312,3903235.556,167.9013799,13.89,32211.85142,191.4849647,-0.000116124,21,5.268172888,0,814.971321,21
Monica2006_2006106S10153_2006042312,525,SP,AUS,Oceania,-0.097718026,-0.393107886,1.097718026,-0.049138486,0.157234009,Y,134.3558779,-12.05343463,0.290855402,1951536.157,55.24813859,13.89,39636.66977,166.8890974,0.000927581,21,0.078740157,0,429.4567662,21
Monica2006_2006106S10153_2006042312,526,SP,AUS,Oceania,-0.029741534,-0.308562706,1.029741534,-0.061712541,0.035565683,Y,134.3783359,-12.05792625,0.297245746,975751.7449,1118.282715,13.89,39913.99767,166.0842352,0.001051304,21,2.283464567,0,229.4863278,21
